# tag=p131072_s10 N=131072 epochs=8000 mut=262144 rngseed=10 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9973
25	0.100	0.9946
50	0.000	0.9934
75	0.000	0.9908
100	0.000	0.9881
125	0.000	0.9867
150	0.000	0.9837
175	0.000	0.9803
200	0.000	0.9835
225	0.000	0.9804
250	0.000	0.9774
275	0.000	0.9788
300	0.000	0.9765
325	0.050	0.9750
350	0.000	0.9758
375	0.000	0.9740
400	0.000	0.9757
425	0.000	0.9739
450	0.000	0.9719
475	0.000	0.9702
500	0.000	0.9698
525	0.000	0.9686
550	0.000	0.9690
575	0.000	0.9703
600	0.000	0.9692
625	0.000	0.9692
650	0.050	0.9650
675	0.000	0.9663
700	0.000	0.9659
725	0.000	0.9639
750	0.000	0.9652
775	0.000	0.9647
800	0.000	0.9597
825	0.000	0.9635
850	0.050	0.9613
875	0.000	0.9590
900	0.000	0.9617
925	0.000	0.9610
950	0.000	0.9587
975	0.000	0.9613
1000	0.050	0.9601
1025	0.000	0.9597
1050	0.000	0.9589
1075	0.000	0.9596
1100	0.000	0.9593
1125	0.000	0.9593
1150	0.000	0.9584
1175	0.000	0.9578
1200	0.050	0.9603
1225	0.000	0.9579
1250	0.000	0.9556
1275	0.000	0.9571
1300	0.000	0.9582
1325	0.000	0.9568
1350	0.000	0.9607
1375	0.000	0.9566
1400	0.000	0.9570
1425	0.000	0.9546
1450	0.000	0.9550
1475	0.000	0.9537
1500	0.000	0.9523
1525	0.000	0.9543
1550	0.050	0.9532
1575	0.000	0.9555
1600	0.000	0.9514
1625	0.050	0.9527
1650	0.000	0.9514
1675	0.000	0.9544
1700	0.000	0.9520
1725	0.000	0.9538
1750	0.000	0.9512
1775	0.000	0.9524
1800	0.000	0.9531
1825	0.000	0.9543
1850	0.000	0.9548
1875	0.000	0.9548
1900	0.000	0.9514
1925	0.050	0.9535
1950	0.150	0.9513
1975	0.000	0.9528
2000	0.000	0.9542
2025	0.000	0.9540
2050	0.000	0.9536
2075	0.000	0.9531
2100	0.000	0.9533
2125	0.000	0.9544
2150	0.000	0.9523
2175	0.000	0.9539
2200	0.000	0.9511
2225	0.000	0.9555
2250	0.000	0.9495
2275	0.000	0.9543
2300	0.050	0.9492
2325	0.050	0.9507
2350	0.050	0.9512
2375	0.000	0.9498
2400	0.000	0.9517
2425	0.000	0.9516
2450	0.000	0.9495
2475	0.050	0.9504
2500	0.000	0.9495
2525	0.000	0.9503
2550	0.000	0.9540
2575	0.000	0.9499
2600	0.000	0.9529
2625	0.000	0.9527
2650	0.000	0.9529
2675	0.050	0.9524
2700	0.000	0.9535
2725	0.000	0.9539
2750	0.000	0.9540
2775	0.050	0.9531
2800	0.050	0.9557
2825	0.000	0.9533
2850	0.000	0.9536
2875	0.050	0.9525
2900	0.000	0.9543
2925	0.000	0.9521
2950	0.000	0.9528
2975	0.000	0.9559
3000	0.050	0.9550
3025	0.000	0.9543
3050	0.000	0.9548
3075	0.000	0.9544
3100	0.000	0.9550
3125	0.050	0.9544
3150	0.000	0.9546
3175	0.000	0.9544
3200	0.000	0.9567
3225	0.050	0.9537
3250	0.000	0.9568
3275	0.050	0.9552
3300	0.050	0.9564
3325	0.000	0.9547
3350	0.000	0.9576
3375	0.000	0.9571
3400	0.000	0.9572
3425	0.000	0.9551
3450	0.050	0.9573
3475	0.000	0.9569
3500	0.000	0.9582
3525	0.000	0.9572
3550	0.050	0.9562
3575	0.050	0.9575
3600	0.000	0.9585
3625	0.000	0.9579
3650	0.000	0.9570
3675	0.000	0.9569
3700	0.050	0.9591
3725	0.050	0.9557
3750	0.000	0.9581
3775	0.050	0.9586
3800	0.000	0.9570
3825	0.000	0.9569
3850	0.000	0.9597
3875	0.000	0.9573
3900	0.000	0.9565
3925	0.000	0.9571
3950	0.000	0.9589
3975	0.000	0.9565
4000	0.000	0.9573
4025	0.000	0.9608
4050	0.050	0.9571
4075	0.000	0.9581
4100	0.050	0.9610
4125	0.000	0.9578
4150	0.000	0.9588
4175	0.100	0.9584
4200	0.000	0.9576
4225	0.000	0.9585
4250	0.000	0.9607
4275	0.000	0.9600
4300	0.000	0.9568
4325	0.000	0.9586
4350	0.000	0.9587
4375	0.000	0.9621
4400	0.050	0.9582
4425	0.000	0.9595
4450	0.000	0.9602
4475	0.050	0.9585
4500	0.000	0.9590
4525	0.000	0.9606
4550	0.000	0.9587
4575	0.000	0.9598
4600	0.000	0.9589
4625	0.000	0.9606
4650	0.050	0.9583
4675	0.000	0.9604
4700	0.000	0.9612
4725	0.000	0.9588
4750	0.000	0.9588
4775	0.000	0.9592
4800	0.000	0.9602
4825	0.000	0.9607
4850	0.000	0.9596
4875	0.000	0.9592
4900	0.000	0.9594
4925	0.000	0.9597
4950	0.000	0.9595
4975	0.000	0.9604
5000	0.050	0.9596
5025	0.050	0.9592
5050	0.000	0.9579
5075	0.000	0.9593
5100	0.000	0.9594
5125	0.000	0.9588
5150	0.000	0.9598
5175	0.050	0.9611
5200	0.000	0.9596
5225	0.000	0.9602
5250	0.000	0.9594
5275	0.000	0.9613
5300	0.000	0.9603
5325	0.000	0.9603
5350	0.000	0.9608
5375	0.000	0.9602
5400	0.000	0.9600
5425	0.000	0.9593
5450	0.000	0.9598
5475	0.000	0.9592
5500	0.000	0.9579
5525	0.000	0.9608
5550	0.000	0.9609
5575	0.000	0.9591
5600	0.000	0.9592
5625	0.000	0.9622
5650	0.000	0.9600
5675	0.000	0.9610
