# tag=p98304_s7 N=98304 epochs=8000 mut=262144 rngseed=7 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9967
25	0.100	0.9936
50	0.000	0.9908
75	0.050	0.9888
100	0.000	0.9883
125	0.000	0.9860
150	0.000	0.9835
175	0.000	0.9807
200	0.000	0.9807
225	0.000	0.9786
250	0.000	0.9777
275	0.000	0.9779
300	0.000	0.9764
325	0.000	0.9759
350	0.000	0.9729
375	0.000	0.9728
400	0.000	0.9718
425	0.000	0.9724
450	0.050	0.9705
475	0.000	0.9690
500	0.000	0.9691
525	0.000	0.9684
550	0.000	0.9708
575	0.000	0.9665
600	0.000	0.9667
625	0.000	0.9656
650	0.000	0.9675
675	0.050	0.9669
700	0.050	0.9646
725	0.000	0.9630
750	0.000	0.9622
775	0.000	0.9648
800	0.000	0.9633
825	0.000	0.9644
850	0.000	0.9626
875	0.050	0.9632
900	0.000	0.9614
925	0.000	0.9605
950	0.000	0.9604
975	0.000	0.9578
1000	0.000	0.9597
1025	0.000	0.9590
1050	0.000	0.9583
1075	0.100	0.9601
1100	0.100	0.9610
1125	0.000	0.9568
1150	0.000	0.9585
1175	0.050	0.9589
1200	0.000	0.9580
1225	0.000	0.9602
1250	0.050	0.9588
1275	0.000	0.9553
1300	0.000	0.9564
1325	0.000	0.9584
1350	0.000	0.9579
1375	0.000	0.9577
1400	0.000	0.9557
1425	0.000	0.9557
1450	0.000	0.9561
1475	0.000	0.9553
1500	0.000	0.9550
1525	0.000	0.9542
1550	0.000	0.9543
1575	0.000	0.9569
1600	0.000	0.9570
1625	0.000	0.9560
1650	0.050	0.9553
1675	0.000	0.9569
1700	0.000	0.9547
1725	0.000	0.9542
1750	0.000	0.9574
1775	0.000	0.9532
1800	0.000	0.9534
1825	0.000	0.9552
1850	0.000	0.9531
1875	0.000	0.9558
1900	0.000	0.9544
1925	0.000	0.9540
1950	0.000	0.9515
1975	0.000	0.9536
2000	0.000	0.9524
2025	0.000	0.9521
2050	0.000	0.9543
2075	0.000	0.9524
2100	0.000	0.9533
2125	0.000	0.9547
2150	0.000	0.9523
2175	0.000	0.9544
2200	0.050	0.9535
2225	0.000	0.9501
2250	0.000	0.9530
2275	0.000	0.9547
2300	0.000	0.9516
2325	0.000	0.9555
2350	0.000	0.9511
2375	0.000	0.9545
2400	0.000	0.9506
2425	0.100	0.9531
2450	0.000	0.9533
2475	0.050	0.9522
2500	0.000	0.9523
2525	0.050	0.9536
2550	0.000	0.9538
2575	0.050	0.9537
2600	0.000	0.9525
2625	0.000	0.9514
2650	0.000	0.9524
2675	0.000	0.9541
2700	0.000	0.9547
2725	0.050	0.9542
2750	0.000	0.9561
2775	0.000	0.9519
2800	0.050	0.9555
2825	0.000	0.9523
2850	0.000	0.9548
2875	0.000	0.9538
2900	0.050	0.9509
2925	0.000	0.9552
2950	0.000	0.9550
2975	0.000	0.9539
3000	0.000	0.9552
3025	0.000	0.9547
3050	0.000	0.9551
3075	0.050	0.9556
3100	0.100	0.9563
3125	0.000	0.9552
3150	0.050	0.9542
3175	0.050	0.9563
3200	0.000	0.9544
3225	0.000	0.9547
3250	0.000	0.9583
3275	0.000	0.9565
3300	0.000	0.9550
3325	0.100	0.9567
3350	0.000	0.9549
3375	0.000	0.9562
3400	0.000	0.9559
3425	0.000	0.9575
3450	0.000	0.9572
3475	0.050	0.9561
3500	0.000	0.9556
3525	0.000	0.9583
3550	0.000	0.9576
3575	0.000	0.9560
3600	0.000	0.9577
3625	0.000	0.9577
3650	0.050	0.9577
3675	0.000	0.9577
3700	0.000	0.9559
3725	0.000	0.9589
3750	0.000	0.9572
3775	0.000	0.9576
3800	0.000	0.9590
3825	0.000	0.9581
3850	0.000	0.9589
3875	0.000	0.9567
3900	0.000	0.9604
3925	0.000	0.9591
3950	0.000	0.9590
3975	0.050	0.9581
4000	0.000	0.9592
4025	0.000	0.9584
4050	0.000	0.9588
4075	0.000	0.9593
4100	0.000	0.9587
4125	0.050	0.9595
4150	0.000	0.9579
4175	0.000	0.9587
4200	0.000	0.9621
4225	0.000	0.9601
4250	0.000	0.9614
4275	0.000	0.9591
4300	0.000	0.9619
4325	0.000	0.9592
4350	0.000	0.9600
4375	0.000	0.9600
4400	0.050	0.9602
4425	0.000	0.9579
4450	0.000	0.9570
4475	0.050	0.9580
4500	0.000	0.9593
4525	0.000	0.9583
4550	0.050	0.9596
4575	0.000	0.9595
4600	0.000	0.9597
4625	0.000	0.9592
4650	0.000	0.9576
4675	0.000	0.9610
4700	0.000	0.9573
4725	0.000	0.9588
4750	0.000	0.9588
4775	0.000	0.9604
4800	0.000	0.9582
4825	0.000	0.9574
4850	0.000	0.9595
4875	0.000	0.9584
4900	0.100	0.9602
4925	0.000	0.9598
4950	0.050	0.9605
4975	0.100	0.9596
5000	0.000	0.9598
5025	0.000	0.9586
5050	0.000	0.9602
5075	0.000	0.9587
5100	0.000	0.9608
5125	0.000	0.9577
5150	0.000	0.9592
5175	0.000	0.9587
5200	0.000	0.9603
5225	0.050	0.9589
5250	0.000	0.9580
5275	0.000	0.9584
5300	0.000	0.9597
5325	0.050	0.9603
5350	0.000	0.9594
5375	0.000	0.9576
5400	0.000	0.9603
5425	0.000	0.9590
5450	0.000	0.9597
5475	0.000	0.9597
5500	0.050	0.9591
5525	0.000	0.9598
5550	0.000	0.9582
5575	0.000	0.9585
5600	0.000	0.9584
5625	0.000	0.9562
5650	0.100	0.9581
5675	0.050	0.9568
5700	0.000	0.9575
5725	0.000	0.9565
5750	0.000	0.9584
5775	0.000	0.9573
5800	0.000	0.9589
5825	0.000	0.9580
5850	0.000	0.9572
5875	0.000	0.9567
5900	0.050	0.9582
5925	0.000	0.9560
5950	0.050	0.9551
5975	0.000	0.9576
6000	0.050	0.9574
6025	0.000	0.9581
6050	0.000	0.9586
6075	0.000	0.9563
6100	0.000	0.9561
6125	0.000	0.9575
6150	0.000	0.9580
6175	0.000	0.9546
6200	0.000	0.9553
6225	0.050	0.9548
6250	0.000	0.9586
6275	0.050	0.9574
6300	0.000	0.9569
6325	0.000	0.9548
6350	0.000	0.9563
6375	0.000	0.9568
6400	0.000	0.9572
6425	0.050	0.9568
6450	0.000	0.9562
6475	0.000	0.9582
6500	0.000	0.9578
6525	0.000	0.9564
6550	0.000	0.9569
6575	0.000	0.9561
6600	0.000	0.9549
6625	0.000	0.9542
6650	0.000	0.9570
6675	0.000	0.9569
6700	0.000	0.9553
6725	0.000	0.9556
6750	0.000	0.9547
6775	0.000	0.9568
6800	0.000	0.9544
6825	0.000	0.9569
6850	0.000	0.9579
6875	0.000	0.9563
6900	0.000	0.9540
6925	0.050	0.9573
6950	0.000	0.9538
6975	0.000	0.9552
7000	0.000	0.9553
7025	0.000	0.9566
7050	0.000	0.9573
7075	0.000	0.9562
7100	0.000	0.9568
7125	0.000	0.9553
7150	0.000	0.9562
7175	0.000	0.9545
7200	0.000	0.9568
7225	0.000	0.9572
7250	0.000	0.9560
7275	0.000	0.9554
7300	0.000	0.9563
7325	0.000	0.9557
7350	0.000	0.9548
7375	0.000	0.9568
7400	0.000	0.9542
7425	0.000	0.9546
7450	0.000	0.9557
7475	0.000	0.9527
7500	0.000	0.9560
7525	0.000	0.9547
7550	0.050	0.9527
7575	0.000	0.9544
7600	0.000	0.9539
7625	0.000	0.9557
7650	0.050	0.9567
7675	0.000	0.9549
7700	0.050	0.9548
7725	0.000	0.9535
7750	0.000	0.9542
7775	0.000	0.9547
7800	0.000	0.9541
7825	0.050	0.9535
7850	0.000	0.9535
7875	0.000	0.9541
7900	0.000	0.9550
7925	0.000	0.9538
7950	0.000	0.9537
7975	0.000	0.9543
8000	0.000	0.9540
