# tag=p65536_s7 N=65536 epochs=8000 mut=262144 rngseed=7 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9957
25	0.000	0.9923
50	0.000	0.9898
75	0.000	0.9887
100	0.000	0.9870
125	0.000	0.9850
150	0.000	0.9824
175	0.000	0.9814
200	0.100	0.9810
225	0.000	0.9798
250	0.000	0.9789
275	0.000	0.9771
300	0.000	0.9762
325	0.000	0.9759
350	0.000	0.9732
375	0.000	0.9746
400	0.000	0.9723
425	0.000	0.9721
450	0.000	0.9701
475	0.000	0.9688
500	0.000	0.9658
525	0.000	0.9690
550	0.000	0.9676
575	0.000	0.9661
600	0.050	0.9659
625	0.000	0.9661
650	0.000	0.9663
675	0.000	0.9636
700	0.050	0.9643
725	0.050	0.9641
750	0.000	0.9610
775	0.000	0.9641
800	0.000	0.9621
825	0.000	0.9622
850	0.000	0.9614
875	0.000	0.9620
900	0.050	0.9623
925	0.000	0.9636
950	0.000	0.9589
975	0.000	0.9604
1000	0.050	0.9582
1025	0.000	0.9581
1050	0.000	0.9578
1075	0.000	0.9576
1100	0.000	0.9570
1125	0.000	0.9583
1150	0.000	0.9564
1175	0.000	0.9574
1200	0.000	0.9581
1225	0.000	0.9590
1250	0.000	0.9568
1275	0.050	0.9577
1300	0.000	0.9561
1325	0.000	0.9570
1350	0.000	0.9524
1375	0.000	0.9562
1400	0.000	0.9550
1425	0.000	0.9535
1450	0.000	0.9540
1475	0.000	0.9532
1500	0.000	0.9584
1525	0.000	0.9556
1550	0.000	0.9540
1575	0.000	0.9535
1600	0.000	0.9549
1625	0.000	0.9531
1650	0.000	0.9523
1675	0.000	0.9553
1700	0.000	0.9526
1725	0.000	0.9535
1750	0.000	0.9517
1775	0.050	0.9513
1800	0.000	0.9488
1825	0.000	0.9515
1850	0.000	0.9519
1875	0.000	0.9508
1900	0.050	0.9497
1925	0.000	0.9537
1950	0.000	0.9540
1975	0.000	0.9482
2000	0.000	0.9506
2025	0.000	0.9525
2050	0.000	0.9517
2075	0.000	0.9513
2100	0.000	0.9530
2125	0.000	0.9516
2150	0.000	0.9529
2175	0.050	0.9508
2200	0.000	0.9524
2225	0.000	0.9507
2250	0.000	0.9515
2275	0.000	0.9522
2300	0.000	0.9506
2325	0.050	0.9506
2350	0.000	0.9501
2375	0.000	0.9517
2400	0.000	0.9473
2425	0.000	0.9484
2450	0.000	0.9503
2475	0.050	0.9495
2500	0.000	0.9494
2525	0.000	0.9513
2550	0.050	0.9522
2575	0.000	0.9513
2600	0.000	0.9556
2625	0.000	0.9510
2650	0.000	0.9504
2675	0.050	0.9510
2700	0.000	0.9507
2725	0.000	0.9524
2750	0.050	0.9507
2775	0.000	0.9527
2800	0.000	0.9531
2825	0.000	0.9523
2850	0.000	0.9502
2875	0.000	0.9541
2900	0.000	0.9502
2925	0.000	0.9524
2950	0.000	0.9532
2975	0.000	0.9555
3000	0.000	0.9517
3025	0.000	0.9507
3050	0.050	0.9508
3075	0.000	0.9537
3100	0.000	0.9516
3125	0.000	0.9534
3150	0.050	0.9539
3175	0.000	0.9523
3200	0.000	0.9506
3225	0.000	0.9548
3250	0.000	0.9556
3275	0.050	0.9527
3300	0.000	0.9532
3325	0.050	0.9544
3350	0.000	0.9553
3375	0.000	0.9526
3400	0.000	0.9564
3425	0.000	0.9563
3450	0.000	0.9554
3475	0.000	0.9550
3500	0.000	0.9554
3525	0.000	0.9554
3550	0.000	0.9562
3575	0.000	0.9545
3600	0.000	0.9551
3625	0.000	0.9569
3650	0.000	0.9575
3675	0.000	0.9559
3700	0.050	0.9570
3725	0.000	0.9578
3750	0.000	0.9566
3775	0.000	0.9560
3800	0.000	0.9544
3825	0.000	0.9561
3850	0.000	0.9546
3875	0.000	0.9552
3900	0.050	0.9583
3925	0.050	0.9558
3950	0.050	0.9576
3975	0.050	0.9550
4000	0.000	0.9553
4025	0.000	0.9561
4050	0.000	0.9562
4075	0.000	0.9562
4100	0.050	0.9550
4125	0.000	0.9564
4150	0.000	0.9565
4175	0.000	0.9556
4200	0.000	0.9549
4225	0.000	0.9567
4250	0.050	0.9561
4275	0.000	0.9565
4300	0.000	0.9573
4325	0.000	0.9581
4350	0.000	0.9574
4375	0.000	0.9562
4400	0.000	0.9568
4425	0.000	0.9572
4450	0.000	0.9537
4475	0.000	0.9563
4500	0.000	0.9574
4525	0.000	0.9556
4550	0.000	0.9555
4575	0.000	0.9572
4600	0.000	0.9556
4625	0.000	0.9576
4650	0.050	0.9577
4675	0.050	0.9565
4700	0.000	0.9563
4725	0.000	0.9562
4750	0.000	0.9580
4775	0.000	0.9557
4800	0.000	0.9555
4825	0.000	0.9559
4850	0.050	0.9556
4875	0.000	0.9570
4900	0.050	0.9572
4925	0.050	0.9558
4950	0.000	0.9576
4975	0.000	0.9578
5000	0.000	0.9574
5025	0.000	0.9559
5050	0.000	0.9580
5075	0.000	0.9589
5100	0.000	0.9572
5125	0.050	0.9547
5150	0.000	0.9562
5175	0.050	0.9574
5200	0.000	0.9566
5225	0.000	0.9564
5250	0.000	0.9556
5275	0.000	0.9562
5300	0.000	0.9580
5325	0.050	0.9570
5350	0.000	0.9561
5375	0.000	0.9574
5400	0.000	0.9558
5425	0.000	0.9565
5450	0.000	0.9551
5475	0.000	0.9559
5500	0.000	0.9551
5525	0.000	0.9563
5550	0.000	0.9557
5575	0.000	0.9562
5600	0.000	0.9559
5625	0.000	0.9560
5650	0.000	0.9545
5675	0.000	0.9567
5700	0.050	0.9544
5725	0.000	0.9557
5750	0.000	0.9555
5775	0.000	0.9556
5800	0.000	0.9566
5825	0.000	0.9541
5850	0.000	0.9568
5875	0.000	0.9545
5900	0.000	0.9555
5925	0.000	0.9561
5950	0.100	0.9555
5975	0.050	0.9548
6000	0.000	0.9562
6025	0.000	0.9556
6050	0.000	0.9571
6075	0.000	0.9544
6100	0.050	0.9554
6125	0.000	0.9549
6150	0.000	0.9565
6175	0.050	0.9561
6200	0.000	0.9562
6225	0.000	0.9576
6250	0.000	0.9538
6275	0.000	0.9546
6300	0.000	0.9558
6325	0.000	0.9562
6350	0.000	0.9547
6375	0.000	0.9552
6400	0.000	0.9546
6425	0.000	0.9554
6450	0.000	0.9568
6475	0.050	0.9554
6500	0.000	0.9563
6525	0.000	0.9566
6550	0.000	0.9546
6575	0.000	0.9547
6600	0.000	0.9557
6625	0.000	0.9543
6650	0.050	0.9569
6675	0.000	0.9564
6700	0.000	0.9550
6725	0.000	0.9560
6750	0.000	0.9551
6775	0.000	0.9546
6800	0.000	0.9554
6825	0.000	0.9562
6850	0.050	0.9538
6875	0.000	0.9552
6900	0.000	0.9586
6925	0.000	0.9556
6950	0.000	0.9552
6975	0.000	0.9567
7000	0.000	0.9565
7025	0.000	0.9544
7050	0.000	0.9567
7075	0.000	0.9538
7100	0.050	0.9563
7125	0.050	0.9538
7150	0.050	0.9568
7175	0.000	0.9555
7200	0.000	0.9555
7225	0.050	0.9552
7250	0.000	0.9550
7275	0.000	0.9562
7300	0.000	0.9558
7325	0.050	0.9542
7350	0.000	0.9561
7375	0.000	0.9554
7400	0.000	0.9549
7425	0.050	0.9557
7450	0.000	0.9523
7475	0.000	0.9543
7500	0.000	0.9515
7525	0.000	0.9546
7550	0.050	0.9540
7575	0.050	0.9546
7600	0.000	0.9570
7625	0.000	0.9524
7650	0.000	0.9532
7675	0.000	0.9525
7700	0.000	0.9561
7725	0.000	0.9564
7750	0.000	0.9548
7775	0.000	0.9544
7800	0.000	0.9541
7825	0.000	0.9552
7850	0.050	0.9535
7875	0.000	0.9553
7900	0.000	0.9553
7925	0.000	0.9554
7950	0.000	0.9550
7975	0.000	0.9534
8000	0.050	0.9539
