# tag=p98304_s9 N=98304 epochs=8000 mut=262144 rngseed=9 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9963
25	0.050	0.9931
50	0.000	0.9919
75	0.000	0.9896
100	0.000	0.9885
125	0.000	0.9844
150	0.000	0.9844
175	0.000	0.9821
200	0.000	0.9818
225	0.000	0.9796
250	0.000	0.9797
275	0.000	0.9778
300	0.000	0.9763
325	0.000	0.9739
350	0.000	0.9730
375	0.050	0.9703
400	0.000	0.9705
425	0.000	0.9700
450	0.050	0.9689
475	0.000	0.9679
500	0.050	0.9673
525	0.000	0.9680
550	0.000	0.9686
575	0.050	0.9658
600	0.000	0.9653
625	0.050	0.9644
650	0.000	0.9653
675	0.000	0.9640
700	0.050	0.9643
725	0.050	0.9638
750	0.000	0.9616
775	0.000	0.9612
800	0.000	0.9650
825	0.000	0.9611
850	0.000	0.9579
875	0.000	0.9589
900	0.000	0.9570
925	0.000	0.9608
950	0.050	0.9617
975	0.000	0.9594
1000	0.050	0.9594
1025	0.000	0.9597
1050	0.000	0.9587
1075	0.000	0.9580
1100	0.000	0.9591
1125	0.000	0.9557
1150	0.000	0.9582
1175	0.000	0.9566
1200	0.000	0.9532
1225	0.000	0.9554
1250	0.050	0.9560
1275	0.000	0.9574
1300	0.050	0.9563
1325	0.000	0.9542
1350	0.000	0.9563
1375	0.000	0.9562
1400	0.000	0.9540
1425	0.000	0.9574
1450	0.000	0.9575
1475	0.000	0.9566
1500	0.000	0.9542
1525	0.000	0.9545
1550	0.000	0.9542
1575	0.000	0.9567
1600	0.050	0.9539
1625	0.050	0.9558
1650	0.050	0.9562
1675	0.000	0.9539
1700	0.000	0.9548
1725	0.000	0.9570
1750	0.000	0.9586
1775	0.000	0.9583
1800	0.000	0.9554
1825	0.000	0.9537
1850	0.000	0.9543
1875	0.000	0.9583
1900	0.000	0.9556
1925	0.000	0.9584
1950	0.000	0.9543
1975	0.000	0.9559
2000	0.000	0.9550
2025	0.000	0.9540
2050	0.000	0.9542
2075	0.000	0.9542
2100	0.000	0.9539
2125	0.000	0.9533
2150	0.000	0.9533
2175	0.000	0.9518
2200	0.000	0.9537
2225	0.000	0.9540
2250	0.000	0.9535
2275	0.000	0.9527
2300	0.000	0.9521
2325	0.000	0.9538
2350	0.050	0.9521
2375	0.000	0.9543
2400	0.000	0.9547
2425	0.050	0.9533
2450	0.000	0.9524
2475	0.000	0.9500
2500	0.000	0.9532
2525	0.000	0.9536
2550	0.000	0.9536
2575	0.000	0.9561
2600	0.050	0.9540
2625	0.050	0.9537
2650	0.000	0.9543
2675	0.000	0.9539
2700	0.000	0.9532
2725	0.000	0.9558
2750	0.000	0.9560
2775	0.000	0.9552
2800	0.000	0.9521
2825	0.050	0.9551
2850	0.000	0.9559
2875	0.000	0.9552
2900	0.000	0.9543
2925	0.000	0.9543
2950	0.000	0.9562
2975	0.100	0.9555
3000	0.000	0.9556
3025	0.000	0.9566
3050	0.050	0.9576
3075	0.000	0.9543
3100	0.050	0.9548
3125	0.000	0.9543
3150	0.000	0.9553
3175	0.050	0.9549
3200	0.000	0.9566
3225	0.000	0.9553
3250	0.000	0.9554
3275	0.000	0.9542
3300	0.000	0.9577
3325	0.000	0.9586
3350	0.000	0.9579
3375	0.000	0.9582
3400	0.050	0.9568
3425	0.000	0.9599
3450	0.000	0.9572
3475	0.000	0.9573
3500	0.000	0.9575
3525	0.050	0.9586
3550	0.000	0.9570
3575	0.000	0.9590
3600	0.000	0.9547
3625	0.000	0.9567
3650	0.000	0.9560
3675	0.000	0.9568
3700	0.000	0.9578
3725	0.000	0.9542
3750	0.000	0.9570
3775	0.000	0.9566
3800	0.000	0.9568
3825	0.000	0.9567
3850	0.100	0.9570
3875	0.000	0.9571
3900	0.000	0.9568
3925	0.000	0.9577
3950	0.050	0.9588
3975	0.000	0.9582
4000	0.050	0.9577
4025	0.000	0.9582
4050	0.000	0.9590
4075	0.050	0.9576
4100	0.050	0.9594
4125	0.000	0.9586
4150	0.050	0.9576
4175	0.050	0.9571
4200	0.000	0.9572
4225	0.050	0.9593
4250	0.000	0.9587
4275	0.000	0.9582
4300	0.050	0.9579
4325	0.000	0.9580
4350	0.000	0.9590
4375	0.000	0.9595
4400	0.000	0.9587
4425	0.000	0.9595
4450	0.000	0.9586
4475	0.050	0.9576
4500	0.000	0.9577
4525	0.050	0.9590
4550	0.000	0.9595
4575	0.000	0.9588
4600	0.000	0.9602
4625	0.000	0.9580
4650	0.050	0.9594
4675	0.050	0.9590
4700	0.000	0.9563
4725	0.000	0.9582
4750	0.050	0.9589
4775	0.000	0.9598
4800	0.000	0.9568
4825	0.000	0.9596
4850	0.050	0.9569
4875	0.000	0.9574
4900	0.050	0.9568
4925	0.000	0.9603
4950	0.000	0.9565
4975	0.000	0.9577
5000	0.050	0.9572
5025	0.000	0.9595
5050	0.000	0.9587
5075	0.000	0.9581
5100	0.050	0.9580
5125	0.000	0.9598
5150	0.000	0.9592
5175	0.000	0.9575
5200	0.000	0.9593
5225	0.050	0.9586
5250	0.000	0.9585
5275	0.000	0.9595
5300	0.000	0.9584
5325	0.000	0.9572
5350	0.000	0.9583
5375	0.000	0.9595
5400	0.000	0.9593
5425	0.000	0.9582
5450	0.000	0.9585
5475	0.000	0.9572
5500	0.000	0.9576
5525	0.000	0.9591
5550	0.000	0.9576
5575	0.000	0.9576
5600	0.000	0.9589
5625	0.000	0.9591
5650	0.000	0.9578
5675	0.000	0.9576
5700	0.050	0.9575
5725	0.000	0.9579
5750	0.000	0.9575
5775	0.050	0.9572
5800	0.000	0.9575
5825	0.000	0.9577
5850	0.000	0.9569
5875	0.100	0.9565
5900	0.050	0.9567
5925	0.000	0.9601
5950	0.000	0.9566
5975	0.000	0.9595
6000	0.000	0.9562
6025	0.050	0.9564
6050	0.000	0.9572
6075	0.000	0.9586
6100	0.000	0.9555
6125	0.000	0.9586
6150	0.000	0.9573
6175	0.000	0.9588
6200	0.000	0.9577
6225	0.000	0.9562
6250	0.000	0.9567
6275	0.000	0.9585
6300	0.000	0.9573
6325	0.000	0.9584
6350	0.050	0.9564
6375	0.000	0.9579
6400	0.000	0.9552
6425	0.000	0.9567
6450	0.050	0.9582
6475	0.000	0.9565
6500	0.000	0.9570
6525	0.000	0.9591
6550	0.000	0.9574
6575	0.000	0.9579
6600	0.000	0.9558
6625	0.000	0.9573
6650	0.000	0.9564
6675	0.000	0.9583
6700	0.000	0.9559
6725	0.000	0.9580
6750	0.000	0.9575
6775	0.050	0.9576
6800	0.000	0.9559
6825	0.000	0.9552
6850	0.000	0.9584
6875	0.050	0.9561
6900	0.000	0.9576
6925	0.000	0.9573
6950	0.050	0.9556
6975	0.000	0.9557
7000	0.000	0.9555
7025	0.000	0.9565
7050	0.000	0.9587
7075	0.000	0.9553
7100	0.000	0.9567
7125	0.000	0.9563
7150	0.000	0.9557
7175	0.000	0.9562
7200	0.000	0.9571
7225	0.050	0.9567
7250	0.000	0.9568
