# tag=p65536_s10 N=65536 epochs=8000 mut=262144 rngseed=10 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9953
25	0.000	0.9933
50	0.000	0.9899
75	0.000	0.9887
100	0.000	0.9856
125	0.050	0.9848
150	0.050	0.9821
175	0.000	0.9798
200	0.000	0.9795
225	0.000	0.9796
250	0.000	0.9756
275	0.000	0.9777
300	0.000	0.9760
325	0.000	0.9731
350	0.000	0.9739
375	0.000	0.9718
400	0.000	0.9733
425	0.000	0.9722
450	0.000	0.9683
475	0.000	0.9688
500	0.000	0.9665
525	0.000	0.9694
550	0.000	0.9681
575	0.000	0.9688
600	0.000	0.9650
625	0.000	0.9652
650	0.100	0.9668
675	0.000	0.9654
700	0.000	0.9670
725	0.000	0.9640
750	0.000	0.9653
775	0.000	0.9616
800	0.000	0.9617
825	0.000	0.9622
850	0.000	0.9589
875	0.050	0.9645
900	0.000	0.9629
925	0.000	0.9580
950	0.000	0.9615
975	0.000	0.9629
1000	0.050	0.9604
1025	0.000	0.9604
1050	0.000	0.9605
1075	0.050	0.9607
1100	0.000	0.9603
1125	0.000	0.9622
1150	0.000	0.9601
1175	0.000	0.9605
1200	0.050	0.9592
1225	0.000	0.9589
1250	0.000	0.9594
1275	0.050	0.9599
1300	0.000	0.9578
1325	0.000	0.9586
1350	0.000	0.9584
1375	0.000	0.9565
1400	0.000	0.9573
1425	0.000	0.9570
1450	0.000	0.9567
1475	0.000	0.9547
1500	0.000	0.9533
1525	0.000	0.9569
1550	0.000	0.9577
1575	0.000	0.9553
1600	0.000	0.9535
1625	0.000	0.9570
1650	0.000	0.9535
1675	0.000	0.9535
1700	0.000	0.9525
1725	0.050	0.9543
1750	0.000	0.9529
1775	0.000	0.9522
1800	0.000	0.9506
1825	0.050	0.9540
1850	0.000	0.9522
1875	0.000	0.9537
1900	0.000	0.9546
1925	0.000	0.9524
1950	0.050	0.9516
1975	0.000	0.9517
2000	0.000	0.9526
2025	0.050	0.9522
2050	0.000	0.9509
2075	0.000	0.9522
2100	0.000	0.9496
2125	0.050	0.9493
2150	0.000	0.9516
2175	0.000	0.9502
2200	0.000	0.9488
2225	0.000	0.9494
2250	0.000	0.9491
2275	0.000	0.9506
2300	0.000	0.9519
2325	0.000	0.9538
2350	0.000	0.9530
2375	0.050	0.9512
2400	0.000	0.9528
2425	0.000	0.9535
2450	0.000	0.9491
2475	0.000	0.9523
2500	0.000	0.9498
2525	0.000	0.9510
2550	0.000	0.9508
2575	0.000	0.9498
2600	0.050	0.9530
2625	0.000	0.9532
2650	0.000	0.9515
2675	0.000	0.9525
2700	0.050	0.9540
2725	0.000	0.9545
2750	0.000	0.9531
2775	0.000	0.9528
2800	0.000	0.9529
2825	0.000	0.9548
2850	0.000	0.9524
2875	0.000	0.9524
2900	0.000	0.9527
2925	0.000	0.9547
2950	0.050	0.9555
2975	0.000	0.9532
3000	0.000	0.9564
3025	0.000	0.9558
3050	0.000	0.9538
3075	0.000	0.9539
3100	0.000	0.9551
3125	0.000	0.9535
3150	0.050	0.9552
3175	0.000	0.9539
3200	0.000	0.9543
3225	0.000	0.9565
3250	0.000	0.9570
3275	0.000	0.9566
3300	0.000	0.9539
3325	0.000	0.9560
3350	0.000	0.9545
3375	0.000	0.9550
3400	0.000	0.9559
3425	0.000	0.9552
3450	0.000	0.9560
