# tag=p163840_s3 N=163840 epochs=8000 mut=262144 rngseed=3 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.050	0.9979
25	0.000	0.9944
50	0.000	0.9925
75	0.000	0.9908
100	0.000	0.9879
125	0.000	0.9857
150	0.000	0.9860
175	0.100	0.9831
200	0.000	0.9812
225	0.000	0.9805
250	0.000	0.9802
275	0.000	0.9758
300	0.000	0.9748
325	0.000	0.9752
350	0.000	0.9759
375	0.050	0.9717
400	0.000	0.9751
425	0.000	0.9714
450	0.000	0.9708
475	0.050	0.9695
500	0.000	0.9698
525	0.000	0.9687
550	0.000	0.9684
575	0.000	0.9672
600	0.000	0.9665
625	0.000	0.9653
650	0.000	0.9664
675	0.000	0.9675
700	0.050	0.9658
725	0.000	0.9637
750	0.000	0.9642
775	0.000	0.9637
800	0.000	0.9623
825	0.000	0.9595
850	0.000	0.9625
875	0.000	0.9630
900	0.000	0.9589
925	0.000	0.9613
950	0.050	0.9620
975	0.000	0.9591
1000	0.000	0.9608
1025	0.000	0.9615
1050	0.000	0.9601
1075	0.000	0.9590
1100	0.000	0.9614
1125	0.000	0.9588
1150	0.000	0.9606
1175	0.000	0.9567
1200	0.050	0.9577
1225	0.000	0.9551
1250	0.050	0.9593
1275	0.000	0.9560
1300	0.050	0.9588
1325	0.000	0.9552
1350	0.000	0.9542
1375	0.000	0.9570
1400	0.000	0.9575
1425	0.000	0.9561
1450	0.000	0.9570
1475	0.000	0.9532
1500	0.000	0.9573
1525	0.000	0.9562
1550	0.000	0.9562
1575	0.000	0.9553
1600	0.000	0.9539
1625	0.000	0.9541
1650	0.000	0.9532
1675	0.000	0.9520
1700	0.000	0.9515
1725	0.000	0.9556
1750	0.000	0.9566
1775	0.050	0.9532
1800	0.000	0.9529
1825	0.000	0.9547
1850	0.000	0.9504
1875	0.000	0.9550
1900	0.000	0.9545
1925	0.000	0.9531
1950	0.000	0.9538
1975	0.000	0.9534
2000	0.000	0.9515
2025	0.000	0.9527
2050	0.000	0.9528
2075	0.000	0.9520
2100	0.000	0.9527
2125	0.000	0.9503
2150	0.050	0.9533
2175	0.000	0.9549
2200	0.000	0.9529
2225	0.000	0.9526
2250	0.000	0.9528
2275	0.050	0.9505
2300	0.000	0.9542
2325	0.050	0.9525
2350	0.000	0.9533
2375	0.050	0.9514
2400	0.000	0.9544
2425	0.000	0.9533
2450	0.000	0.9540
2475	0.000	0.9519
2500	0.000	0.9540
2525	0.000	0.9533
2550	0.000	0.9531
2575	0.000	0.9539
2600	0.000	0.9564
2625	0.000	0.9509
2650	0.000	0.9534
2675	0.000	0.9546
2700	0.000	0.9532
2725	0.000	0.9519
2750	0.000	0.9541
2775	0.000	0.9549
2800	0.000	0.9530
2825	0.000	0.9553
2850	0.050	0.9528
2875	0.000	0.9563
2900	0.000	0.9531
2925	0.000	0.9574
2950	0.050	0.9530
2975	0.000	0.9537
3000	0.000	0.9559
3025	0.000	0.9556
3050	0.000	0.9562
3075	0.000	0.9546
3100	0.000	0.9532
3125	0.000	0.9541
3150	0.050	0.9568
3175	0.000	0.9561
3200	0.050	0.9584
3225	0.000	0.9585
3250	0.000	0.9576
3275	0.000	0.9582
3300	0.000	0.9581
3325	0.000	0.9559
3350	0.000	0.9572
3375	0.000	0.9576
3400	0.000	0.9561
3425	0.000	0.9565
3450	0.000	0.9561
3475	0.000	0.9534
3500	0.000	0.9559
3525	0.000	0.9577
3550	0.000	0.9592
3575	0.000	0.9566
3600	0.050	0.9578
3625	0.000	0.9566
3650	0.000	0.9571
3675	0.000	0.9573
3700	0.000	0.9583
3725	0.000	0.9576
3750	0.000	0.9577
3775	0.000	0.9591
3800	0.000	0.9566
3825	0.000	0.9571
3850	0.000	0.9586
3875	0.000	0.9591
3900	0.000	0.9580
3925	0.050	0.9604
3950	0.050	0.9582
3975	0.050	0.9574
4000	0.000	0.9598
4025	0.000	0.9581
4050	0.000	0.9591
4075	0.000	0.9574
4100	0.000	0.9560
4125	0.000	0.9599
4150	0.000	0.9600
4175	0.000	0.9610
4200	0.000	0.9585
4225	0.000	0.9595
4250	0.000	0.9604
4275	0.000	0.9594
4300	0.000	0.9586
4325	0.000	0.9593
4350	0.000	0.9596
4375	0.000	0.9583
4400	0.000	0.9581
4425	0.000	0.9597
4450	0.000	0.9564
4475	0.100	0.9579
4500	0.000	0.9605
4525	0.000	0.9593
4550	0.000	0.9613
4575	0.000	0.9573
4600	0.000	0.9588
4625	0.000	0.9615
4650	0.000	0.9589
4675	0.000	0.9608
4700	0.000	0.9618
4725	0.000	0.9595
4750	0.000	0.9596
4775	0.000	0.9607
4800	0.000	0.9607
4825	0.050	0.9590
4850	0.000	0.9588
4875	0.000	0.9604
4900	0.000	0.9587
4925	0.050	0.9607
4950	0.000	0.9592
4975	0.000	0.9582
5000	0.000	0.9586
5025	0.050	0.9596
5050	0.000	0.9591
5075	0.050	0.9578
5100	0.050	0.9600
5125	0.000	0.9591
5150	0.000	0.9584
5175	0.000	0.9579
5200	0.000	0.9604
5225	0.050	0.9603
5250	0.000	0.9599
5275	0.000	0.9584
5300	0.000	0.9587
5325	0.050	0.9586
5350	0.000	0.9567
5375	0.050	0.9599
5400	0.000	0.9585
5425	0.000	0.9594
5450	0.000	0.9588
5475	0.000	0.9594
5500	0.000	0.9589
5525	0.000	0.9587
5550	0.000	0.9596
5575	0.000	0.9593
5600	0.000	0.9602
5625	0.000	0.9572
5650	0.050	0.9591
5675	0.000	0.9578
5700	0.050	0.9583
5725	0.000	0.9557
5750	0.000	0.9598
5775	0.050	0.9582
5800	0.000	0.9592
5825	0.000	0.9581
5850	0.000	0.9592
5875	0.000	0.9584
5900	0.000	0.9583
5925	0.000	0.9610
