# tag=p65536_s5 N=65536 epochs=8000 mut=262144 rngseed=5 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9956
25	0.050	0.9931
50	0.000	0.9903
75	0.000	0.9877
100	0.000	0.9860
125	0.000	0.9848
150	0.000	0.9848
175	0.000	0.9803
200	0.000	0.9813
225	0.000	0.9789
250	0.000	0.9753
275	0.000	0.9766
300	0.000	0.9775
325	0.000	0.9765
350	0.000	0.9737
375	0.050	0.9703
400	0.000	0.9724
425	0.000	0.9707
450	0.050	0.9708
475	0.050	0.9666
500	0.000	0.9706
525	0.000	0.9686
550	0.000	0.9684
575	0.000	0.9667
600	0.000	0.9653
625	0.100	0.9640
650	0.000	0.9659
675	0.050	0.9615
700	0.000	0.9614
725	0.000	0.9631
750	0.050	0.9629
775	0.000	0.9621
800	0.000	0.9617
825	0.000	0.9618
850	0.000	0.9613
875	0.000	0.9592
900	0.000	0.9622
925	0.000	0.9603
950	0.000	0.9585
975	0.000	0.9601
1000	0.050	0.9593
1025	0.000	0.9544
1050	0.100	0.9598
1075	0.000	0.9575
1100	0.000	0.9589
1125	0.000	0.9569
1150	0.000	0.9578
1175	0.000	0.9579
1200	0.000	0.9554
1225	0.000	0.9529
1250	0.050	0.9557
1275	0.000	0.9547
1300	0.000	0.9536
1325	0.000	0.9548
1350	0.000	0.9547
1375	0.000	0.9533
1400	0.000	0.9529
1425	0.000	0.9520
1450	0.000	0.9551
1475	0.000	0.9538
1500	0.000	0.9536
1525	0.000	0.9507
1550	0.000	0.9528
1575	0.000	0.9516
1600	0.050	0.9528
1625	0.100	0.9531
1650	0.000	0.9541
1675	0.000	0.9521
1700	0.100	0.9525
1725	0.000	0.9521
1750	0.000	0.9507
1775	0.000	0.9533
1800	0.000	0.9526
1825	0.000	0.9526
1850	0.000	0.9538
1875	0.000	0.9533
1900	0.000	0.9518
1925	0.000	0.9514
1950	0.000	0.9520
1975	0.000	0.9528
2000	0.000	0.9520
2025	0.000	0.9519
2050	0.050	0.9541
2075	0.000	0.9504
2100	0.000	0.9519
2125	0.000	0.9513
2150	0.000	0.9506
2175	0.050	0.9527
2200	0.000	0.9513
2225	0.000	0.9526
2250	0.000	0.9504
2275	0.000	0.9530
2300	0.000	0.9507
2325	0.000	0.9507
2350	0.000	0.9510
2375	0.000	0.9540
2400	0.000	0.9529
2425	0.000	0.9532
2450	0.000	0.9518
2475	0.000	0.9533
2500	0.000	0.9537
2525	0.000	0.9512
2550	0.000	0.9537
2575	0.000	0.9536
2600	0.050	0.9540
2625	0.000	0.9536
2650	0.000	0.9530
2675	0.000	0.9523
2700	0.000	0.9553
2725	0.000	0.9528
2750	0.000	0.9538
2775	0.000	0.9520
2800	0.000	0.9549
2825	0.000	0.9558
2850	0.000	0.9538
2875	0.050	0.9535
2900	0.000	0.9553
2925	0.000	0.9549
