# tag=p98304_s4 N=98304 epochs=8000 mut=262144 rngseed=4 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.050	0.9971
25	0.000	0.9941
50	0.000	0.9918
75	0.000	0.9899
100	0.050	0.9877
125	0.000	0.9859
150	0.000	0.9854
175	0.000	0.9809
200	0.000	0.9803
225	0.000	0.9792
250	0.000	0.9794
275	0.050	0.9784
300	0.000	0.9750
325	0.000	0.9771
350	0.050	0.9751
375	0.000	0.9708
400	0.000	0.9711
425	0.000	0.9721
450	0.000	0.9702
475	0.000	0.9700
500	0.000	0.9712
525	0.000	0.9696
550	0.000	0.9667
575	0.000	0.9686
600	0.000	0.9670
625	0.000	0.9664
650	0.000	0.9631
675	0.050	0.9646
700	0.000	0.9640
725	0.000	0.9650
750	0.000	0.9648
775	0.000	0.9604
800	0.000	0.9613
825	0.000	0.9639
850	0.000	0.9630
875	0.000	0.9622
900	0.000	0.9623
925	0.000	0.9633
950	0.000	0.9627
975	0.000	0.9619
1000	0.000	0.9629
1025	0.000	0.9624
1050	0.000	0.9631
1075	0.000	0.9587
1100	0.000	0.9598
1125	0.000	0.9603
1150	0.000	0.9611
1175	0.050	0.9565
1200	0.000	0.9593
1225	0.000	0.9578
1250	0.000	0.9588
1275	0.000	0.9607
1300	0.000	0.9582
1325	0.000	0.9571
1350	0.050	0.9569
1375	0.050	0.9550
1400	0.000	0.9608
1425	0.000	0.9586
1450	0.000	0.9542
1475	0.000	0.9563
1500	0.000	0.9545
1525	0.050	0.9559
1550	0.000	0.9555
1575	0.000	0.9547
1600	0.000	0.9558
1625	0.000	0.9583
1650	0.000	0.9546
1675	0.000	0.9558
1700	0.000	0.9539
1725	0.000	0.9549
1750	0.000	0.9539
1775	0.000	0.9573
1800	0.100	0.9552
1825	0.000	0.9554
1850	0.000	0.9547
1875	0.050	0.9572
1900	0.000	0.9551
1925	0.050	0.9562
1950	0.050	0.9532
1975	0.000	0.9521
2000	0.000	0.9523
2025	0.000	0.9535
2050	0.000	0.9518
2075	0.000	0.9551
2100	0.000	0.9534
2125	0.000	0.9532
2150	0.000	0.9530
2175	0.000	0.9535
2200	0.000	0.9524
2225	0.000	0.9530
2250	0.000	0.9546
2275	0.000	0.9534
2300	0.000	0.9509
2325	0.000	0.9534
2350	0.000	0.9521
2375	0.000	0.9504
2400	0.000	0.9499
2425	0.000	0.9528
2450	0.000	0.9526
2475	0.000	0.9537
2500	0.000	0.9553
2525	0.000	0.9538
2550	0.000	0.9555
2575	0.100	0.9533
2600	0.000	0.9537
2625	0.000	0.9533
2650	0.000	0.9563
2675	0.000	0.9542
2700	0.000	0.9551
2725	0.000	0.9541
2750	0.000	0.9536
2775	0.000	0.9542
2800	0.000	0.9537
2825	0.050	0.9516
2850	0.050	0.9555
2875	0.050	0.9541
2900	0.000	0.9546
2925	0.000	0.9572
2950	0.000	0.9539
2975	0.000	0.9537
3000	0.000	0.9531
3025	0.000	0.9538
3050	0.000	0.9518
3075	0.050	0.9540
3100	0.000	0.9547
3125	0.000	0.9546
3150	0.000	0.9535
3175	0.000	0.9552
3200	0.050	0.9552
3225	0.000	0.9562
3250	0.000	0.9549
3275	0.050	0.9542
3300	0.000	0.9552
3325	0.000	0.9544
3350	0.000	0.9554
3375	0.000	0.9561
3400	0.100	0.9583
3425	0.000	0.9551
3450	0.000	0.9564
3475	0.000	0.9553
3500	0.000	0.9558
3525	0.000	0.9554
3550	0.050	0.9569
3575	0.000	0.9562
3600	0.000	0.9565
3625	0.000	0.9575
3650	0.000	0.9566
3675	0.000	0.9570
3700	0.000	0.9576
3725	0.000	0.9604
3750	0.000	0.9565
3775	0.000	0.9577
3800	0.000	0.9597
3825	0.000	0.9581
3850	0.000	0.9582
3875	0.000	0.9581
3900	0.000	0.9578
3925	0.050	0.9584
3950	0.000	0.9581
3975	0.000	0.9579
4000	0.000	0.9608
4025	0.000	0.9576
4050	0.000	0.9600
4075	0.000	0.9595
4100	0.000	0.9583
4125	0.000	0.9578
4150	0.000	0.9596
4175	0.000	0.9592
4200	0.000	0.9577
4225	0.000	0.9577
4250	0.000	0.9589
4275	0.000	0.9577
4300	0.000	0.9585
4325	0.000	0.9591
4350	0.000	0.9585
4375	0.000	0.9604
4400	0.000	0.9586
4425	0.000	0.9585
4450	0.000	0.9583
4475	0.050	0.9573
4500	0.000	0.9575
4525	0.000	0.9574
4550	0.050	0.9576
4575	0.000	0.9570
4600	0.000	0.9588
4625	0.000	0.9576
4650	0.000	0.9591
4675	0.000	0.9564
4700	0.000	0.9573
4725	0.000	0.9577
4750	0.000	0.9587
4775	0.000	0.9591
4800	0.000	0.9589
4825	0.000	0.9587
4850	0.000	0.9588
4875	0.000	0.9593
4900	0.000	0.9589
4925	0.000	0.9583
4950	0.050	0.9577
4975	0.000	0.9575
5000	0.000	0.9584
5025	0.000	0.9568
5050	0.000	0.9576
5075	0.050	0.9578
5100	0.000	0.9574
5125	0.000	0.9576
5150	0.000	0.9587
5175	0.000	0.9585
5200	0.000	0.9592
5225	0.000	0.9594
5250	0.050	0.9600
5275	0.000	0.9583
5300	0.000	0.9595
5325	0.000	0.9585
5350	0.000	0.9576
5375	0.000	0.9577
5400	0.000	0.9586
5425	0.000	0.9573
5450	0.000	0.9578
5475	0.000	0.9572
5500	0.000	0.9582
5525	0.000	0.9566
5550	0.000	0.9590
5575	0.000	0.9563
5600	0.000	0.9582
5625	0.000	0.9580
5650	0.000	0.9571
5675	0.000	0.9565
5700	0.050	0.9571
5725	0.000	0.9562
5750	0.000	0.9552
5775	0.000	0.9582
5800	0.000	0.9563
5825	0.000	0.9552
5850	0.000	0.9551
5875	0.000	0.9569
5900	0.000	0.9579
5925	0.000	0.9566
5950	0.000	0.9566
5975	0.000	0.9548
6000	0.000	0.9566
6025	0.000	0.9566
6050	0.000	0.9546
6075	0.000	0.9557
6100	0.000	0.9569
6125	0.000	0.9559
6150	0.000	0.9571
6175	0.000	0.9575
6200	0.000	0.9548
6225	0.000	0.9567
6250	0.000	0.9565
6275	0.100	0.9569
6300	0.000	0.9546
6325	0.000	0.9561
6350	0.000	0.9566
6375	0.050	0.9557
6400	0.000	0.9577
6425	0.000	0.9569
6450	0.000	0.9568
6475	0.000	0.9562
6500	0.000	0.9574
6525	0.050	0.9570
6550	0.000	0.9567
6575	0.050	0.9562
6600	0.000	0.9554
6625	0.000	0.9547
6650	0.000	0.9565
6675	0.000	0.9573
6700	0.000	0.9567
6725	0.000	0.9579
6750	0.000	0.9568
6775	0.000	0.9563
6800	0.000	0.9557
6825	0.050	0.9581
6850	0.000	0.9578
6875	0.000	0.9560
6900	0.000	0.9563
6925	0.050	0.9545
6950	0.000	0.9551
6975	0.000	0.9553
7000	0.000	0.9543
7025	0.000	0.9559
7050	0.000	0.9558
7075	0.000	0.9541
7100	0.000	0.9569
7125	0.000	0.9569
7150	0.000	0.9565
7175	0.000	0.9546
7200	0.000	0.9574
7225	0.000	0.9541
7250	0.000	0.9545
7275	0.000	0.9554
7300	0.050	0.9539
7325	0.000	0.9578
7350	0.050	0.9562
7375	0.000	0.9546
7400	0.100	0.9542
7425	0.100	0.9540
7450	1.700	0.9401
7475	6.600	0.8532
7500	8.650	0.7926
7525	5.350	0.7961
7550	4.250	0.8006
7575	2.800	0.8067
7600	2.350	0.8169
7625	1.600	0.8225
7650	1.500	0.8293
7675	1.500	0.8334
7700	1.350	0.8392
7725	0.550	0.8410
7750	0.750	0.8446
7775	0.750	0.8501
7800	0.450	0.8520
7825	0.650	0.8580
7850	0.400	0.8591
7875	0.300	0.8637
7900	0.250	0.8620
7925	0.250	0.8644
7950	0.150	0.8658
7975	0.100	0.8721
8000	0.100	0.8736
