# tag=p65536_s11 N=65536 epochs=8000 mut=262144 rngseed=11 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.050	0.9961
25	0.000	0.9928
50	0.000	0.9903
75	0.000	0.9885
100	0.000	0.9870
125	0.050	0.9842
150	0.000	0.9831
175	0.000	0.9816
200	0.000	0.9788
225	0.000	0.9785
250	0.000	0.9756
275	0.000	0.9767
300	0.000	0.9727
325	0.000	0.9727
350	0.000	0.9731
375	0.000	0.9719
400	0.000	0.9719
425	0.050	0.9709
450	0.000	0.9691
475	0.000	0.9680
500	0.000	0.9708
525	0.000	0.9693
550	0.000	0.9676
575	0.000	0.9654
600	0.000	0.9669
625	0.050	0.9649
650	0.000	0.9653
675	0.000	0.9649
700	0.000	0.9640
725	0.000	0.9636
750	0.000	0.9621
775	0.000	0.9622
800	0.050	0.9614
825	0.000	0.9610
850	0.000	0.9638
875	0.000	0.9621
900	0.000	0.9613
925	0.000	0.9600
950	0.000	0.9604
975	0.000	0.9569
1000	0.050	0.9566
1025	0.050	0.9599
1050	0.000	0.9597
1075	0.000	0.9609
1100	0.000	0.9600
1125	0.000	0.9582
1150	0.050	0.9568
1175	0.000	0.9582
1200	0.000	0.9592
1225	0.000	0.9585
1250	0.000	0.9576
1275	0.000	0.9560
1300	0.000	0.9562
1325	0.000	0.9548
1350	0.050	0.9562
1375	0.000	0.9571
1400	0.000	0.9558
1425	0.000	0.9570
1450	0.000	0.9535
1475	0.000	0.9525
1500	0.000	0.9553
1525	0.000	0.9551
1550	0.000	0.9524
1575	0.000	0.9529
1600	0.100	0.9537
1625	0.000	0.9544
1650	0.000	0.9560
1675	0.000	0.9541
1700	0.000	0.9527
1725	0.000	0.9550
1750	0.000	0.9546
1775	0.000	0.9528
1800	0.000	0.9527
1825	0.000	0.9529
1850	0.000	0.9529
1875	0.000	0.9493
1900	0.000	0.9542
1925	0.000	0.9503
1950	0.000	0.9529
1975	0.000	0.9539
2000	0.000	0.9535
2025	0.050	0.9519
2050	0.000	0.9513
2075	0.050	0.9524
2100	0.000	0.9533
2125	0.000	0.9532
2150	0.000	0.9536
2175	0.000	0.9500
2200	0.000	0.9507
2225	0.000	0.9530
2250	0.000	0.9534
2275	0.000	0.9528
2300	0.000	0.9524
2325	0.000	0.9505
2350	0.000	0.9535
2375	0.000	0.9513
2400	0.000	0.9544
2425	0.000	0.9520
2450	0.000	0.9537
2475	0.000	0.9532
2500	0.000	0.9533
2525	0.000	0.9515
2550	0.000	0.9519
2575	0.000	0.9525
2600	0.000	0.9523
2625	0.000	0.9516
2650	0.000	0.9514
2675	0.000	0.9515
2700	0.000	0.9538
2725	0.000	0.9514
2750	0.000	0.9543
2775	0.000	0.9517
2800	0.000	0.9543
2825	0.000	0.9533
2850	0.000	0.9531
2875	0.000	0.9543
2900	0.000	0.9544
2925	0.000	0.9535
2950	0.050	0.9527
2975	0.050	0.9559
3000	0.000	0.9558
3025	0.000	0.9529
3050	0.000	0.9524
3075	0.000	0.9554
3100	0.050	0.9545
3125	0.000	0.9534
3150	0.000	0.9571
3175	0.000	0.9533
3200	0.050	0.9563
3225	0.000	0.9565
3250	0.000	0.9561
3275	0.050	0.9551
3300	0.000	0.9557
3325	0.000	0.9553
3350	0.000	0.9547
3375	0.050	0.9578
3400	0.000	0.9539
3425	0.000	0.9580
3450	0.000	0.9581
3475	0.000	0.9578
3500	0.100	0.9575
3525	0.000	0.9571
3550	0.000	0.9576
3575	0.000	0.9579
3600	0.000	0.9566
3625	0.050	0.9565
3650	0.000	0.9576
3675	0.000	0.9557
3700	0.000	0.9563
3725	0.000	0.9569
3750	0.000	0.9550
3775	0.000	0.9581
3800	0.000	0.9574
3825	0.000	0.9584
3850	0.000	0.9576
3875	0.050	0.9585
3900	0.000	0.9590
3925	0.050	0.9569
3950	0.000	0.9571
3975	0.050	0.9584
4000	0.000	0.9586
4025	0.000	0.9590
4050	0.000	0.9579
4075	0.000	0.9584
4100	0.000	0.9588
4125	0.000	0.9582
4150	0.000	0.9581
4175	0.000	0.9569
4200	0.000	0.9581
4225	0.000	0.9575
4250	0.000	0.9579
4275	0.050	0.9576
4300	0.000	0.9581
4325	0.000	0.9590
4350	0.050	0.9595
4375	0.000	0.9558
4400	0.000	0.9585
4425	0.000	0.9578
4450	0.000	0.9573
4475	0.050	0.9577
4500	0.050	0.9571
4525	0.000	0.9579
4550	0.000	0.9564
4575	0.000	0.9603
4600	0.000	0.9591
4625	0.000	0.9600
4650	0.000	0.9580
4675	0.000	0.9575
4700	0.000	0.9594
4725	0.000	0.9593
4750	0.000	0.9579
4775	0.000	0.9585
4800	0.000	0.9579
4825	0.000	0.9582
4850	0.000	0.9593
4875	0.000	0.9592
4900	0.000	0.9583
4925	0.050	0.9584
4950	0.000	0.9594
4975	0.000	0.9582
5000	0.000	0.9593
5025	0.000	0.9577
5050	0.000	0.9590
5075	0.000	0.9571
5100	0.050	0.9589
5125	0.000	0.9586
5150	0.000	0.9571
5175	0.000	0.9583
5200	0.050	0.9590
5225	0.000	0.9595
5250	0.050	0.9585
5275	0.000	0.9593
5300	0.000	0.9597
5325	0.000	0.9595
5350	0.000	0.9588
5375	0.000	0.9607
5400	0.000	0.9579
5425	0.050	0.9589
5450	0.000	0.9568
5475	0.000	0.9586
5500	0.000	0.9581
5525	0.050	0.9595
5550	0.000	0.9596
5575	0.050	0.9587
5600	0.000	0.9582
5625	0.000	0.9582
5650	0.000	0.9593
5675	0.000	0.9567
5700	0.000	0.9583
5725	0.000	0.9563
5750	0.000	0.9558
5775	0.050	0.9582
5800	0.000	0.9589
5825	0.000	0.9570
5850	0.000	0.9580
5875	0.000	0.9576
5900	0.000	0.9584
5925	0.000	0.9563
5950	0.000	0.9588
5975	0.000	0.9581
6000	0.000	0.9569
6025	0.050	0.9573
6050	0.000	0.9580
6075	0.000	0.9575
6100	0.000	0.9571
6125	0.000	0.9560
6150	0.000	0.9570
6175	0.000	0.9579
6200	0.000	0.9558
6225	0.000	0.9559
6250	0.000	0.9551
6275	0.000	0.9568
6300	0.000	0.9561
6325	0.000	0.9559
6350	0.000	0.9566
6375	0.000	0.9566
6400	0.000	0.9571
6425	0.100	0.9562
6450	0.000	0.9565
6475	0.000	0.9546
6500	0.000	0.9570
6525	0.000	0.9564
6550	0.050	0.9557
6575	0.000	0.9571
6600	0.000	0.9564
6625	0.000	0.9551
6650	0.050	0.9561
6675	0.000	0.9566
6700	0.000	0.9549
6725	0.000	0.9567
6750	0.000	0.9560
6775	0.050	0.9577
6800	0.000	0.9561
6825	0.000	0.9566
6850	0.000	0.9551
6875	0.000	0.9570
6900	0.000	0.9574
6925	0.000	0.9556
6950	0.000	0.9576
6975	0.000	0.9571
7000	0.000	0.9573
7025	0.000	0.9556
7050	0.000	0.9567
7075	0.000	0.9577
7100	0.000	0.9557
7125	0.000	0.9561
7150	0.000	0.9560
7175	0.000	0.9556
7200	0.000	0.9556
7225	0.050	0.9555
7250	0.000	0.9562
7275	0.000	0.9579
