# tag=r2p17_s2 N=131072 epochs=5000 mut=262144 rngseed=2 seedfrac=0.000
# epoch	selfcopy%	entropy4
6600	0.000	0.9572
6625	0.000	0.9572
6650	0.050	0.9567
6675	0.000	0.9572
6700	0.050	0.9573
6725	0.050	0.9569
6750	0.000	0.9595
6775	0.000	0.9576
6800	0.000	0.9570
6825	0.000	0.9583
6850	0.000	0.9571
6875	0.000	0.9560
6900	0.000	0.9566
6925	0.000	0.9565
6950	0.000	0.9547
6975	0.000	0.9571
7000	0.000	0.9563
7025	0.000	0.9567
7050	0.000	0.9576
7075	0.000	0.9573
7100	0.000	0.9566
7125	0.000	0.9587
7150	0.000	0.9578
7175	0.000	0.9577
7200	0.000	0.9570
7225	0.000	0.9569
7250	0.000	0.9561
7275	0.000	0.9560
7300	0.000	0.9561
7325	0.000	0.9579
7350	0.000	0.9574
7375	0.000	0.9583
7400	0.000	0.9573
7425	0.000	0.9558
7450	0.000	0.9557
7475	0.000	0.9588
7500	0.000	0.9567
7525	0.000	0.9574
7550	0.000	0.9561
7575	0.000	0.9581
7600	0.000	0.9565
7625	0.000	0.9551
7650	0.000	0.9574
7675	0.000	0.9565
7700	0.000	0.9551
7725	0.000	0.9575
7750	0.000	0.9559
7775	0.000	0.9573
7800	0.000	0.9555
7825	0.050	0.9539
7850	0.000	0.9557
7875	0.000	0.9560
7900	0.000	0.9566
7925	0.000	0.9557
7950	0.050	0.9555
7975	0.000	0.9555
8000	0.000	0.9564
8025	0.000	0.9572
8050	0.000	0.9551
8075	0.000	0.9577
8100	0.000	0.9558
8125	0.000	0.9541
8150	0.000	0.9562
8175	0.050	0.9559
8200	0.000	0.9561
8225	0.000	0.9540
8250	0.000	0.9586
8275	0.000	0.9547
8300	0.050	0.9565
8325	0.000	0.9561
8350	0.000	0.9535
8375	0.000	0.9567
8400	0.000	0.9555
8425	0.000	0.9554
8450	0.000	0.9558
8475	0.050	0.9554
8500	0.000	0.9535
8525	0.000	0.9557
8550	0.000	0.9541
8575	0.000	0.9552
8600	0.000	0.9563
8625	0.000	0.9552
8650	0.000	0.9542
8675	0.050	0.9549
8700	0.000	0.9565
8725	0.000	0.9533
8750	0.000	0.9536
8775	0.000	0.9542
8800	0.000	0.9533
8825	0.100	0.9567
8850	0.000	0.9548
8875	0.000	0.9563
8900	0.000	0.9546
8925	0.000	0.9552
8950	0.000	0.9554
8975	0.000	0.9545
9000	0.000	0.9553
9025	0.000	0.9532
9050	0.000	0.9555
9075	0.000	0.9531
9100	0.000	0.9550
9125	0.000	0.9542
9150	0.000	0.9554
9175	0.000	0.9574
9200	0.000	0.9549
9225	0.000	0.9554
9250	0.000	0.9569
9275	0.000	0.9554
9300	0.050	0.9536
9325	0.000	0.9559
