# tag=p131072_s8 N=131072 epochs=8000 mut=262144 rngseed=8 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.000	0.9975
25	0.000	0.9955
50	0.000	0.9923
75	0.100	0.9881
100	0.000	0.9871
125	0.000	0.9851
150	0.000	0.9842
175	0.000	0.9812
200	0.000	0.9819
225	0.000	0.9780
250	0.050	0.9773
275	0.000	0.9772
300	0.050	0.9776
325	0.000	0.9758
350	0.000	0.9744
375	0.000	0.9733
400	0.000	0.9726
425	0.000	0.9710
450	0.000	0.9692
475	0.000	0.9701
500	0.000	0.9680
525	0.000	0.9654
550	0.000	0.9674
575	0.000	0.9669
600	0.000	0.9686
625	0.000	0.9674
650	0.000	0.9669
675	0.000	0.9653
700	0.000	0.9620
725	0.000	0.9632
750	0.000	0.9632
775	0.000	0.9659
800	0.000	0.9617
825	0.000	0.9586
850	0.000	0.9646
875	0.000	0.9637
900	0.000	0.9622
925	0.000	0.9618
950	0.000	0.9601
975	0.000	0.9590
1000	0.000	0.9609
1025	0.000	0.9591
1050	0.000	0.9598
1075	0.100	0.9565
1100	0.050	0.9578
1125	0.050	0.9575
1150	0.000	0.9569
1175	0.000	0.9581
1200	0.000	0.9563
1225	0.050	0.9561
1250	0.000	0.9566
1275	0.000	0.9579
1300	0.050	0.9561
1325	0.000	0.9564
1350	0.000	0.9557
1375	0.000	0.9572
1400	0.000	0.9546
1425	0.000	0.9568
1450	0.050	0.9570
1475	0.100	0.9565
1500	0.000	0.9567
1525	0.000	0.9531
1550	0.000	0.9531
1575	0.000	0.9572
1600	0.000	0.9570
1625	0.000	0.9557
1650	0.000	0.9540
1675	0.000	0.9547
1700	0.000	0.9549
1725	0.000	0.9570
1750	0.000	0.9530
1775	0.000	0.9538
1800	0.000	0.9549
1825	0.000	0.9529
1850	0.000	0.9501
1875	0.000	0.9529
1900	0.000	0.9561
1925	0.000	0.9553
1950	0.000	0.9519
1975	0.000	0.9534
2000	0.100	0.9504
2025	0.050	0.9516
