# tag=p98304_s5 N=98304 epochs=8000 mut=262144 rngseed=5 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.050	0.9964
25	0.000	0.9939
50	0.000	0.9920
75	0.050	0.9889
100	0.000	0.9890
125	0.000	0.9867
150	0.050	0.9832
175	0.000	0.9818
200	0.000	0.9795
225	0.000	0.9828
250	0.000	0.9790
275	0.000	0.9794
300	0.000	0.9767
325	0.000	0.9747
350	0.000	0.9760
375	0.000	0.9721
400	0.000	0.9713
425	0.000	0.9712
450	0.000	0.9728
475	0.000	0.9706
500	0.000	0.9681
525	0.000	0.9729
550	0.000	0.9667
575	0.000	0.9682
600	0.000	0.9658
625	0.050	0.9691
650	0.050	0.9666
675	0.000	0.9647
700	0.000	0.9679
725	0.000	0.9650
750	0.000	0.9646
775	0.050	0.9640
800	0.000	0.9664
825	0.050	0.9639
850	0.000	0.9610
875	0.000	0.9636
900	0.000	0.9624
925	0.000	0.9620
950	0.050	0.9621
975	0.000	0.9612
1000	0.000	0.9612
1025	0.000	0.9586
1050	0.000	0.9608
1075	0.050	0.9593
1100	0.000	0.9588
1125	0.000	0.9586
1150	0.000	0.9576
1175	0.000	0.9571
1200	0.050	0.9592
1225	0.000	0.9579
1250	0.050	0.9578
1275	0.000	0.9556
1300	0.050	0.9544
1325	0.000	0.9569
1350	0.000	0.9581
1375	0.000	0.9553
1400	0.000	0.9566
1425	0.000	0.9565
1450	0.000	0.9568
1475	0.000	0.9548
1500	0.000	0.9579
1525	0.000	0.9526
1550	0.000	0.9551
1575	0.000	0.9540
1600	0.050	0.9570
1625	0.050	0.9566
1650	0.000	0.9537
1675	0.000	0.9544
1700	0.000	0.9543
1725	0.000	0.9522
1750	0.000	0.9537
1775	0.000	0.9519
1800	0.000	0.9528
1825	0.000	0.9533
1850	0.100	0.9521
1875	0.000	0.9530
1900	0.000	0.9525
1925	0.000	0.9534
1950	0.000	0.9536
1975	0.000	0.9520
2000	0.000	0.9556
2025	0.050	0.9530
2050	0.000	0.9514
2075	0.050	0.9545
2100	0.000	0.9528
2125	0.000	0.9525
2150	0.050	0.9526
2175	0.000	0.9509
2200	0.050	0.9522
2225	0.000	0.9529
2250	0.000	0.9518
2275	0.000	0.9521
2300	0.000	0.9549
2325	0.000	0.9522
2350	0.050	0.9525
2375	0.100	0.9524
2400	0.000	0.9540
2425	0.000	0.9516
2450	0.050	0.9523
2475	0.000	0.9518
2500	0.000	0.9512
2525	0.000	0.9524
2550	0.000	0.9523
2575	0.000	0.9510
2600	0.000	0.9520
2625	0.000	0.9511
2650	0.050	0.9522
2675	0.000	0.9517
2700	0.000	0.9528
2725	0.000	0.9539
2750	0.000	0.9509
2775	0.000	0.9534
2800	0.000	0.9506
2825	0.050	0.9530
2850	0.000	0.9541
2875	0.000	0.9526
2900	0.000	0.9539
2925	0.000	0.9519
2950	0.000	0.9554
2975	0.000	0.9542
3000	0.000	0.9548
3025	0.000	0.9544
3050	0.000	0.9522
3075	0.000	0.9544
3100	0.000	0.9541
3125	0.000	0.9535
3150	0.000	0.9550
3175	0.000	0.9533
3200	0.000	0.9543
3225	0.000	0.9533
3250	0.050	0.9563
3275	0.000	0.9530
3300	0.000	0.9575
3325	0.000	0.9552
3350	0.050	0.9564
3375	0.000	0.9564
3400	0.050	0.9562
3425	0.000	0.9568
3450	0.050	0.9571
3475	0.000	0.9558
3500	0.000	0.9574
3525	0.000	0.9554
3550	0.050	0.9567
3575	0.050	0.9571
3600	0.000	0.9569
3625	0.050	0.9565
3650	0.000	0.9576
3675	0.000	0.9586
3700	0.050	0.9561
3725	0.000	0.9574
3750	0.050	0.9581
3775	0.000	0.9569
3800	0.000	0.9585
3825	0.000	0.9574
3850	0.000	0.9607
3875	0.000	0.9574
3900	0.000	0.9567
3925	0.050	0.9572
3950	0.000	0.9574
3975	0.000	0.9564
4000	0.000	0.9593
4025	0.100	0.9598
4050	0.000	0.9571
4075	0.000	0.9590
4100	0.000	0.9585
4125	0.000	0.9569
