# tag=p163840_s4 N=163840 epochs=8000 mut=262144 rngseed=4 seedfrac=0.000
# epoch	selfcopy%	entropy4
0	0.050	0.9982
25	0.050	0.9943
50	0.000	0.9916
75	0.000	0.9891
100	0.000	0.9887
125	0.000	0.9859
150	0.000	0.9839
175	0.000	0.9837
200	0.000	0.9819
225	0.000	0.9791
250	0.000	0.9799
275	0.000	0.9789
300	0.050	0.9773
325	0.000	0.9762
350	0.050	0.9762
375	0.000	0.9731
400	0.050	0.9763
425	0.000	0.9731
450	0.000	0.9727
475	0.000	0.9709
500	0.000	0.9714
525	0.000	0.9696
550	0.000	0.9688
575	0.000	0.9681
600	0.000	0.9663
625	0.000	0.9684
650	0.000	0.9675
675	0.000	0.9662
700	0.000	0.9658
725	0.000	0.9653
750	0.000	0.9638
775	0.000	0.9645
800	0.000	0.9647
825	0.050	0.9619
850	0.000	0.9634
875	0.000	0.9584
900	0.000	0.9631
925	0.000	0.9605
950	0.000	0.9643
975	0.000	0.9601
1000	0.000	0.9623
1025	0.000	0.9593
1050	0.000	0.9569
1075	0.000	0.9607
1100	0.000	0.9592
1125	0.000	0.9549
1150	0.000	0.9598
1175	0.000	0.9560
1200	0.100	0.9575
1225	0.000	0.9582
1250	0.000	0.9562
1275	0.000	0.9563
1300	0.000	0.9552
1325	0.000	0.9591
1350	0.000	0.9547
1375	0.000	0.9579
1400	0.000	0.9574
1425	0.000	0.9536
1450	0.000	0.9532
1475	0.000	0.9579
1500	0.000	0.9550
1525	0.000	0.9539
1550	0.000	0.9539
1575	0.000	0.9582
1600	0.000	0.9519
1625	0.000	0.9543
1650	0.050	0.9557
1675	0.000	0.9533
1700	0.000	0.9517
1725	0.000	0.9519
1750	0.000	0.9526
1775	0.000	0.9552
1800	0.000	0.9532
1825	0.000	0.9554
1850	0.050	0.9519
1875	0.000	0.9521
1900	0.000	0.9540
1925	0.000	0.9542
1950	0.050	0.9549
1975	0.000	0.9529
2000	0.000	0.9548
2025	0.000	0.9540
2050	0.000	0.9498
2075	0.000	0.9543
2100	0.000	0.9509
2125	0.000	0.9506
2150	0.050	0.9554
2175	0.050	0.9525
2200	0.000	0.9557
2225	0.000	0.9518
2250	0.000	0.9548
2275	0.000	0.9518
2300	0.050	0.9538
2325	0.000	0.9530
2350	0.050	0.9549
2375	0.000	0.9529
