# tag=p65536_s8 N=65536 epochs=8000 mut=262144 rngseed=8 seedfrac=0.000
# epoch	selfcopy%	entropy4
6600	0.000	0.9563
6625	0.000	0.9554
6650	0.000	0.9538
6675	0.000	0.9562
6700	0.000	0.9543
6725	0.000	0.9578
6750	0.000	0.9544
6775	0.000	0.9562
6800	0.000	0.9548
6825	0.000	0.9546
6850	0.000	0.9528
6875	0.000	0.9558
6900	0.000	0.9546
6925	0.000	0.9544
6950	0.000	0.9539
6975	0.050	0.9539
7000	0.000	0.9554
7025	0.000	0.9546
7050	0.000	0.9533
7075	0.000	0.9549
7100	0.000	0.9548
7125	0.050	0.9552
7150	0.000	0.9546
7175	0.000	0.9542
7200	0.000	0.9546
7225	0.000	0.9536
7250	0.000	0.9548
7275	0.000	0.9541
7300	0.000	0.9553
7325	0.050	0.9552
7350	0.050	0.9555
7375	0.000	0.9535
7400	0.050	0.9546
7425	0.000	0.9544
7450	0.000	0.9558
7475	0.000	0.9535
7500	0.050	0.9545
7525	0.000	0.9559
7550	0.000	0.9545
7575	0.000	0.9545
7600	0.000	0.9519
7625	0.000	0.9549
7650	0.000	0.9543
7675	0.050	0.9565
7700	0.000	0.9563
7725	0.000	0.9503
7750	0.000	0.9528
7775	0.000	0.9537
7800	0.000	0.9547
7825	0.000	0.9545
7850	0.050	0.9540
7875	0.050	0.9555
7900	0.000	0.9527
7925	0.000	0.9520
7950	0.000	0.9528
7975	0.000	0.9544
8000	0.000	0.9527
